time,open,high,low,close,volume
2022-03-29 17:00:00+00:00,1914.59,1917.78,1912.63,1916.27,1588890
2022-03-29 18:00:00+00:00,1916.27,1918.21,1915.83,1916.97,1504080
2022-03-29 19:00:00+00:00,1917.02,1921.31,1916.75,1919.31,1159100
2022-03-29 20:00:00+00:00,1919.35,1919.74,1918.46,1919.05,484280
2022-03-29 22:00:00+00:00,1918.67,1921.16,1918.67,1919.57,396369
2022-03-29 23:00:00+00:00,1919.58,1919.95,1916.1,1916.27,702107
2022-03-30 00:00:00+00:00,1916.3,1919.83,1915.79,1919.11,2035227
2022-03-30 01:00:00+00:00,1919.09,1922.9,1918.53,1922.83,3059059
2022-03-30 02:00:00+00:00,1922.77,1925.4,1921.92,1923.27,2052460
2022-03-30 03:00:00+00:00,1923.27,1925.2,1922.14,1923.51,2086658
2022-03-30 04:00:00+00:00,1923.51,1927.18,1921.82,1925.68,1883700
2022-03-30 05:00:00+00:00,1925.68,1926.51,1923.22,1924.07,1286988
2022-03-30 06:00:00+00:00,1924.07,1928.3,1922.6,1923.95,2200340
2022-03-30 07:00:00+00:00,1923.94,1926.18,1920.52,1920.84,3047089
2022-03-30 08:00:00+00:00,1920.84,1923.9,1919.1,1919.2,2562450
2022-03-30 09:00:00+00:00,1919.19,1920.99,1917.11,1919.41,1894090
2022-03-30 10:00:00+00:00,1919.41,1921.98,1919.13,1919.87,1940789
2022-03-30 11:00:00+00:00,1919.9,1925.43,1919.81,1923.74,1461680
2022-03-30 12:00:00+00:00,1923.8,1932.51,1922.38,1927.05,3136649
2022-03-30 13:00:00+00:00,1927.08,1934.55,1922.35,1931.77,4219620
2022-03-30 14:00:00+00:00,1931.77,1938.3,1929.64,1937.15,3876098
2022-03-30 15:00:00+00:00,1937.18,1938.43,1933.64,1936.98,2687119
2022-03-30 16:00:00+00:00,1936.98,1937.1,1931.64,1932.06,1562829
2022-03-30 17:00:00+00:00,1932.09,1935.19,1930.4,1931.59,1689579
2022-03-30 18:00:00+00:00,1931.6,1934.13,1930.48,1932.61,1176459
2022-03-30 19:00:00+00:00,1932.58,1935.8,1931.79,1934.1,1424707
2022-03-30 20:00:00+00:00,1934.2,1935.9,1932.27,1932.47,671829
2022-03-30 22:00:00+00:00,1932.27,1933.77,1932.27,1932.6,253159
2022-03-30 23:00:00+00:00,1932.59,1933.96,1931.46,1933.96,418710
2022-03-31 00:00:00+00:00,1933.94,1934.05,1928.13,1931.57,2478970
2022-03-31 01:00:00+00:00,1931.57,1931.98,1926.37,1926.73,2082800
2022-03-31 02:00:00+00:00,1926.76,1927.78,1924.98,1925.04,1386668
2022-03-31 03:00:00+00:00,1925.04,1927.08,1923.77,1924.98,1278599
2022-03-31 04:00:00+00:00,1924.93,1925.49,1920.11,1921.08,1842479
2022-03-31 05:00:00+00:00,1921.07,1923.54,1918.99,1923.4,2074868
2022-03-31 06:00:00+00:00,1923.38,1927.79,1922.5,1926.38,2938500
2022-03-31 07:00:00+00:00,1926.38,1933.75,1925.27,1931.21,3376919
2022-03-31 08:00:00+00:00,1931.24,1932.61,1923.74,1925.21,2708009
2022-03-31 09:00:00+00:00,1925.12,1926.49,1922.37,1925.77,1967339
2022-03-31 10:00:00+00:00,1925.77,1930.22,1924.56,1930.1,1546520
2022-03-31 11:00:00+00:00,1930.1,1931.94,1928.29,1930.82,1739519
2022-03-31 12:00:00+00:00,1930.82,1935.71,1927.97,1933.97,2927260
2022-03-31 13:00:00+00:00,1933.99,1942.28,1932.11,1937.63,4124677
2022-03-31 14:00:00+00:00,1937.66,1942.59,1937.48,1939.94,4063279
2022-03-31 15:00:00+00:00,1939.96,1945.03,1939.47,1944.26,2523830
2022-03-31 16:00:00+00:00,1944.26,1944.68,1938.89,1944.21,1858280
2022-03-31 17:00:00+00:00,1944.27,1949.72,1943.99,1945.08,2392040
2022-03-31 18:00:00+00:00,1945.08,1945.35,1941.26,1941.38,2100819
2022-03-31 19:00:00+00:00,1941.37,1942.48,1934.8,1936.44,3041738
2022-03-31 20:00:00+00:00,1936.59,1937.77,1936.06,1936.79,1127020
2022-03-31 22:00:00+00:00,1936.15,1937.55,1934.56,1935.33,506239
2022-03-31 23:00:00+00:00,1935.29,1936.81,1934.61,1936.67,452200
2022-04-01 00:00:00+00:00,1936.67,1936.68,1932.35,1934.08,1002800
2022-04-01 01:00:00+00:00,1933.9,1938.46,1933.43,1937.88,1908130
2022-04-01 02:00:00+00:00,1937.89,1937.98,1933.33,1933.82,1294848
