time,open,high,low,close,volume
2014-10-29 00:00:00+00:00,1228.17,1229.6,1228.04,1229.6,3047
2014-10-29 04:00:00+00:00,1229.6,1230.36,1229.12,1230.31,2673
2014-10-29 08:00:00+00:00,1230.26,1230.44,1228.22,1228.47,4170
2014-10-29 12:00:00+00:00,1228.42,1228.85,1220.94,1224.53,10269
2014-10-29 16:00:00+00:00,1224.48,1225.63,1222.58,1223.29,8911
2014-10-29 20:00:00+00:00,1223.24,1223.24,1208.2,1210.77,17071
2014-10-30 00:00:00+00:00,1210.76,1215.53,1210.74,1213.59,6771
2014-10-30 04:00:00+00:00,1213.58,1214.02,1206.96,1207.64,7059
2014-10-30 08:00:00+00:00,1207.64,1207.94,1201.29,1205.94,13395
2014-10-30 12:00:00+00:00,1205.85,1207.53,1199.52,1202.04,18865
2014-10-30 16:00:00+00:00,1201.93,1204.43,1195.78,1199.33,22053
2014-10-30 20:00:00+00:00,1199.33,1202.01,1197.22,1197.97,7236
2014-10-31 00:00:00+00:00,1200.1,1202.55,1199.13,1199.13,7665
2014-10-31 04:00:00+00:00,1199.13,1199.37,1185.67,1187.2,19384
2014-10-31 08:00:00+00:00,1187.31,1188.36,1166.9,1171.93,25024
2014-10-31 12:00:00+00:00,1171.94,1176.77,1161.77,1168.09,22476
2014-10-31 16:00:00+00:00,1168.05,1174.46,1161.42,1171.91,28217
2014-10-31 20:00:00+00:00,1171.91,1173.12,1169.11,1171.52,5835
2014-11-03 00:00:00+00:00,1167.31,1168.47,1161.49,1166.87,7475
2014-11-03 04:00:00+00:00,1166.77,1171.1,1166.29,1168.78,8569
2014-11-03 08:00:00+00:00,1168.8,1172.68,1167.59,1170.16,8464
2014-11-03 12:00:00+00:00,1170.11,1173.66,1167.95,1170.81,8322
2014-11-03 16:00:00+00:00,1170.81,1172.04,1166.6,1171.75,13448
2014-11-03 20:00:00+00:00,1171.8,1171.8,1164.82,1165.7,7083
2014-11-04 00:00:00+00:00,1165.19,1168.77,1163.75,1165.86,5063
2014-11-04 04:00:00+00:00,1165.78,1168.17,1164.58,1166.73,5920
2014-11-04 08:00:00+00:00,1166.75,1168.02,1164.02,1167.44,7548
2014-11-04 12:00:00+00:00,1167.43,1174.51,1166.16,1169.1,12058
2014-11-04 16:00:00+00:00,1169.09,1172.27,1165.69,1168.98,15133
2014-11-04 20:00:00+00:00,1169.08,1169.63,1165.99,1168.31,9639
2014-11-05 00:00:00+00:00,1168.75,1169.53,1166.73,1167.17,6484
2014-11-05 04:00:00+00:00,1167.17,1167.67,1151.31,1154.5,14629
2014-11-05 08:00:00+00:00,1154.49,1154.76,1143.17,1145.86,18644
2014-11-05 12:00:00+00:00,1145.83,1147.02,1137.58,1144.86,22533
2014-11-05 16:00:00+00:00,1144.82,1151.86,1142.01,1147.21,19718
2014-11-05 20:00:00+00:00,1147.19,1147.54,1140.87,1141.25,11894
2014-11-06 00:00:00+00:00,1142.05,1144.86,1140.49,1143.81,7548
2014-11-06 04:00:00+00:00,1143.86,1146.82,1137.96,1144.76,13544
2014-11-06 08:00:00+00:00,1144.75,1146.74,1143.4,1144.09,9786
2014-11-06 12:00:00+00:00,1144.09,1148.95,1141.15,1143.48,13985
2014-11-06 16:00:00+00:00,1143.48,1149.47,1141.75,1144.07,18905
2014-11-06 20:00:00+00:00,1144.07,1145.87,1140.71,1141.32,10208
2014-11-07 00:00:00+00:00,1140.6,1142.5,1138.8,1140.68,8857
2014-11-07 04:00:00+00:00,1140.67,1141.96,1131.44,1132.96,14054
2014-11-07 08:00:00+00:00,1132.94,1146.52,1132.83,1143.45,18514
2014-11-07 12:00:00+00:00,1143.36,1158.07,1142.87,1148.42,18957
2014-11-07 16:00:00+00:00,1148.47,1171.85,1148.32,1167.96,27497
2014-11-07 20:00:00+00:00,1167.96,1178.58,1167.96,1176.24,16084
2014-11-10 00:00:00+00:00,1174.45,1177.14,1168.26,1172.68,11905
2014-11-10 04:00:00+00:00,1172.73,1175.0,1171.52,1172.4,7669
2014-11-10 08:00:00+00:00,1172.54,1173.4,1170.1,1171.83,8146
2014-11-10 12:00:00+00:00,1171.82,1172.11,1165.37,1167.67,13268
2014-11-10 16:00:00+00:00,1167.69,1167.85,1156.25,1160.76,15868
2014-11-10 20:00:00+00:00,1160.66,1161.07,1147.18,1151.32,13474
2014-11-11 00:00:00+00:00,1151.19,1157.2,1150.72,1155.5,8810
2014-11-11 04:00:00+00:00,1155.44,1155.81,1145.95,1151.52,9178
2014-11-11 08:00:00+00:00,1151.54,1153.78,1147.04,1151.87,11779
2014-11-11 12:00:00+00:00,1151.93,1158.36,1150.31,1155.02,13170
2014-11-11 16:00:00+00:00,1155.12,1166.42,1153.41,1162.14,23577
2014-11-11 20:00:00+00:00,1162.15,1173.1,1161.33,1164.1,15529
2014-11-12 00:00:00+00:00,1164.04,1164.29,1160.3,1162.2,8726
2014-11-12 04:00:00+00:00,1162.28,1167.02,1162.19,1166.97,12172
2014-11-12 08:00:00+00:00,1166.97,1168.91,1162.46,1163.32,11598
2014-11-12 12:00:00+00:00,1163.34,1170.0,1161.25,1166.54,13050
2014-11-12 16:00:00+00:00,1166.48,1166.92,1161.69,1163.01,13498
2014-11-12 20:00:00+00:00,1163.1,1163.47,1157.15,1162.31,12579
2014-11-13 00:00:00+00:00,1161.68,1161.82,1156.41,1159.33,6444
2014-11-13 04:00:00+00:00,1159.33,1167.88,1158.62,1161.7,10961
2014-11-13 08:00:00+00:00,1161.7,1164.02,1153.79,1159.73,15810
2014-11-13 12:00:00+00:00,1159.72,1166.49,1159.72,1164.66,13137
2014-11-13 16:00:00+00:00,1164.6,1167.96,1160.54,1163.5,14513
2014-11-13 20:00:00+00:00,1163.49,1163.67,1157.17,1162.02,11207
2014-11-14 00:00:00+00:00,1162.36,1162.56,1157.66,1161.48,7771
2014-11-14 04:00:00+00:00,1161.46,1161.5,1154.59,1156.5,7873
2014-11-14 08:00:00+00:00,1156.26,1156.26,1149.54,1154.54,12421
2014-11-14 12:00:00+00:00,1154.54,1154.7,1146.72,1150.33,11524
2014-11-14 16:00:00+00:00,1150.35,1190.17,1148.68,1188.16,38507
2014-11-14 20:00:00+00:00,1188.17,1193.45,1185.25,1188.33,13810
2014-11-17 00:00:00+00:00,1184.7,1194.06,1181.98,1188.02,15563
2014-11-17 04:00:00+00:00,1188.01,1191.83,1184.27,1190.25,18609
2014-11-17 08:00:00+00:00,1190.25,1191.12,1184.51,1187.45,14261
2014-11-17 12:00:00+00:00,1187.5,1192.66,1184.58,1185.95,13691
2014-11-17 16:00:00+00:00,1185.86,1188.69,1181.22,1183.37,18454
2014-11-17 20:00:00+00:00,1183.44,1187.94,1182.49,1186.13,8417
2014-11-18 00:00:00+00:00,1186.59,1186.84,1183.23,1185.33,4816
2014-11-18 04:00:00+00:00,1185.32,1189.05,1185.18,1188.13,5318
2014-11-18 08:00:00+00:00,1188.17,1198.66,1186.9,1198.37,13335
2014-11-18 12:00:00+00:00,1198.42,1204.52,1194.71,1198.02,17892
2014-11-18 16:00:00+00:00,1198.1,1198.16,1191.71,1195.01,17787
2014-11-18 20:00:00+00:00,1195.0,1198.0,1193.3,1197.11,10577
2014-11-19 00:00:00+00:00,1195.79,1195.9,1192.07,1193.6,7570
2014-11-19 04:00:00+00:00,1193.59,1194.85,1191.4,1194.54,10768
2014-11-19 08:00:00+00:00,1194.54,1200.99,1192.33,1197.62,11025
2014-11-19 12:00:00+00:00,1197.53,1202.08,1193.3,1198.26,14298
2014-11-19 16:00:00+00:00,1198.28,1200.23,1174.94,1195.38,35662
2014-11-19 20:00:00+00:00,1195.39,1198.87,1180.85,1182.78,23932
2014-11-20 00:00:00+00:00,1182.28,1184.63,1176.65,1180.15,12503
2014-11-20 04:00:00+00:00,1180.2,1183.72,1177.78,1180.99,15970
2014-11-20 08:00:00+00:00,1181.01,1191.91,1180.58,1190.58,20218
2014-11-20 12:00:00+00:00,1190.63,1196.96,1186.31,1191.05,17313
2014-11-20 16:00:00+00:00,1190.94,1196.05,1186.99,1191.2,18430
2014-11-20 20:00:00+00:00,1191.25,1196.53,1190.94,1193.41,7716
2014-11-21 00:00:00+00:00,1192.95,1194.83,1191.68,1193.81,7370
2014-11-21 04:00:00+00:00,1193.84,1194.64,1191.02,1192.05,11840
2014-11-21 08:00:00+00:00,1191.97,1199.3,1186.71,1191.17,13587
2014-11-21 12:00:00+00:00,1191.16,1207.63,1188.64,1202.76,20319
2014-11-21 16:00:00+00:00,1202.82,1206.33,1191.15,1195.7,22404
2014-11-21 20:00:00+00:00,1195.65,1201.68,1194.42,1201.13,10434
2014-11-24 00:00:00+00:00,1201.54,1204.08,1198.87,1201.49,8172
2014-11-24 04:00:00+00:00,1201.53,1202.27,1198.57,1199.74,6681
2014-11-24 08:00:00+00:00,1199.73,1203.54,1193.84,1195.84,13054
2014-11-24 12:00:00+00:00,1195.79,1199.05,1192.62,1197.59,9752
2014-11-24 16:00:00+00:00,1197.6,1200.27,1194.3,1196.84,13674
2014-11-24 20:00:00+00:00,1196.81,1199.2,1195.96,1196.81,5533
2014-11-25 00:00:00+00:00,1198.0,1198.82,1196.66,1198.39,5867
2014-11-25 04:00:00+00:00,1198.44,1200.59,1195.6,1197.3,12432
2014-11-25 08:00:00+00:00,1197.33,1202.16,1196.73,1199.88,11443
2014-11-25 12:00:00+00:00,1199.87,1202.82,1190.7,1193.28,15056
