time,open,high,low,close,volume
2022.04.08 05:00,1932.39,1933.23,1929.4,1930.2,2456
2022.04.08 06:00,1930.17,1931.12,1928.67,1930.93,2055
2022.04.08 07:00,1930.85,1931.21,1927.96,1928.31,1177
2022.04.08 08:00,1928.31,1932.43,1927.71,1931.99,2221
2022.04.08 09:00,1931.96,1932.92,1928.17,1930.18,3526
2022.04.08 10:00,1929.79,1932.99,1929.36,1932.06,3720
2022.04.08 11:00,1932.03,1933.36,1930.06,1931.53,3523
2022.04.08 12:00,1931.52,1933.49,1931.11,1932.23,3095
2022.04.08 13:00,1932.23,1934.6,1931.98,1933.91,2859
2022.04.08 14:00,1933.9,1933.98,1930.26,1933.6,3619
2022.04.08 15:00,1933.79,1938.92,1929.13,1931.29,7232
2022.04.08 16:00,1931.34,1941.05,1930.84,1939.56,8516
2022.04.08 17:00,1939.56,1948.21,1939.52,1943.09,8714
2022.04.08 18:00,1943.08,1946.22,1941.38,1941.7,5593
2022.04.08 19:00,1941.7,1943.52,1940.43,1941.42,2792
2022.04.08 20:00,1941.42,1942.64,1939.02,1942.32,3039
2022.04.08 21:00,1942.39,1944.32,1942.01,1944.06,2159
2022.04.08 22:00,1944.06,1944.74,1941.14,1944.11,2486
2022.04.08 23:00,1944.05,1946.4,1943.25,1946.12,1232
2022.04.11 00:00,1946.71,1969.64,1939.89,1953.52,117355
2022.04.11 01:00,1946.97,1949.74,1945.95,1946.97,1559
2022.04.11 02:00,1946.99,1947.15,1943.27,1944.71,1481
2022.04.11 03:00,1944.67,1946.08,1944.03,1945.3,1757
2022.04.11 04:00,1945.3,1947.79,1941.85,1944.35,3617
2022.04.11 05:00,1944.32,1944.57,1940.31,1943.63,3954
2022.04.11 06:00,1943.63,1946.24,1942.51,1942.92,2319
2022.04.11 07:00,1942.92,1944.54,1941.42,1942.21,2307
2022.04.11 08:00,1942.21,1945.45,1939.97,1945.38,2881
2022.04.11 09:00,1945.38,1945.66,1941.39,1943.14,5154
2022.04.11 10:00,1943.15,1946.96,1941.62,1945.84,5078
2022.04.11 11:00,1945.84,1958.08,1945.33,1957.05,5325
2022.04.11 12:00,1957.07,1959.33,1955.76,1958.16,4067
2022.04.11 13:00,1958.11,1958.99,1952.97,1956.47,4389
2022.04.11 14:00,1956.46,1961.67,1955.7,1960.69,4673
2022.04.11 15:00,1960.69,1969.74,1959.47,1963.32,7138
2022.04.11 16:00,1963.31,1964.94,1949.03,1951.31,9298
2022.04.11 17:00,1951.31,1953.1,1945.76,1951.51,7897
2022.04.11 18:00,1951.57,1954.46,1950.86,1951.42,5032
2022.04.11 19:00,1951.46,1951.6,1940.89,1941.47,4683
2022.04.11 20:00,1941.48,1947.39,1940.88,1946.97,3960
2022.04.11 21:00,1947.03,1950.32,1946.74,1949.66,2874
2022.04.11 22:00,1949.68,1954.62,1949.45,1953.75,3636
2022.04.11 23:00,1953.8,1955.82,1952.86,1953.63,1603
2022.04.12 00:00,1952.7,1978.5,1949.7,1966.37,112902
2022.04.12 01:00,1952.91,1953.03,1951.55,1951.96,872
2022.04.12 02:00,1951.96,1954.4,1951.96,1952.78,1180
2022.04.12 03:00,1952.78,1953.96,1949.82,1952.4,2683
2022.04.12 04:00,1952.4,1955.17,1950.23,1955.06,3832
2022.04.12 05:00,1955.02,1957.75,1954.88,1956.73,2789
2022.04.12 06:00,1956.72,1959.18,1955.95,1959.07,2281
2022.04.12 07:00,1959.16,1960.41,1957.86,1957.89,1990
2022.04.12 08:00,1957.91,1960.12,1955.78,1956.63,2787
2022.04.12 09:00,1956.63,1958.87,1955.99,1958.43,3282
2022.04.12 10:00,1958.43,1959.53,1952.88,1953.33,4658
2022.04.12 11:00,1953.45,1955.15,1950.89,1951.56,3973
2022.04.12 12:00,1951.57,1953.9,1949.82,1953.19,3473
2022.04.12 13:00,1953.19,1957.48,1953.19,1955.24,2876
2022.04.12 14:00,1955.22,1957.31,1952.47,1956.64,4137
2022.04.12 15:00,1956.62,1972.04,1955.16,1970.41,8653
2022.04.12 16:00,1970.47,1973.09,1960.67,1961.39,8556
2022.04.12 17:00,1961.39,1978.57,1960.79,1975.74,8106
2022.04.12 18:00,1975.75,1978.01,1970.43,1970.62,6404
2022.04.12 19:00,1970.63,1975.95,1969.65,1974.05,6186
2022.04.12 20:00,1973.97,1975.11,1969.14,1969.31,5693
2022.04.12 21:00,1969.3,1969.77,1964.71,1964.94,3771
2022.04.12 22:00,1964.99,1969.55,1964.76,1968.83,3327
2022.04.12 23:00,1968.82,1968.82,1964.74,1966.48,1635
2022.04.13 00:00,1966.71,1981.42,1962.58,1978.04,103620
2022.04.13 01:00,1967.04,1967.91,1966.09,1966.85,949
2022.04.13 02:00,1966.91,1966.91,1965.04,1965.89,953
2022.04.13 03:00,1965.89,1967.86,1962.88,1964.11,2545
2022.04.13 04:00,1964.15,1969.52,1963.45,1969.28,3579
2022.04.13 05:00,1969.28,1971.28,1968.3,1970.86,2915
2022.04.13 06:00,1970.84,1972.23,1969.07,1969.94,2134
2022.04.13 07:00,1969.94,1970.58,1967.77,1968.26,1534
2022.04.13 08:00,1968.27,1973.59,1967.72,1972.13,2390
